Town FIP,Town Name,County Name,# COVID19 Deaths,COVID19 Death Rates,Death Rates (Exclude LTC),# COVID19 Cases,COVID19 Case Rates,Case Rates (Exclude LTC),COVID19 Fatality Rates,# LTC Beds,Population Density,% Population (Age<15),% Population (Age 15-44),% Population (Age 45-64),% Population (Age>64),% Population (White),% Population (Black),% Population (Asian),% Population (Hispanic),% Minority,% Below High School Edu.,% Linguistic Isolate,% Below Poverty Level,Gini Index,Median Gross Rent,Median Household Income,Median House Value,% High Occupancy Residence,% Group Quarter Residence,% Population (Disability),% Uninsured,% Unemployed,% Occupation (Wholesale),% Occupation (Retail),% Occupation (Transportation),% Occupation (Health Care),% Occupation (Food Service),% Occupation (High Risk),# Restaurants Per Capita,# Supermarkets Per Capita,% Commute (To Diff. Counties),% Commute (To NY City),% Commute (Public Transport),SVI (Socioeconomic),SVI (Disability),SVI (Minority & Language),SVI (Housing & Transport),SVI (Overall),PM25 Average Conc.,NO2 Average Conc.,Ozone Seasonal DM8HA,Acrolein,Acetaldehyde,Formaldehyde,Diesel PM,Naphthalene,Acrylic Acid,Acrylonitrile,Beryllium,Chlorine,Chromhex,Ethylene Glycol,Hexamethylene Diisocyanate,Hydrochloric Acid,Maleic Anhydride,Methylene Chloride,Methyl Bromide,Nickel,Propionaldehyde,"2,4-Toluene Diisocyanate","4,4P-Methylenediphenyl Diiso.",Inhalation Cancer Risk,Respiratory Hazard Index,NPL Site Proximity,RMP Facility Proximity,TSDF Facility Proximity,Proximity to TWWD,Traffic Proximity,Proximity to Natural Gas EGU,Proximity to Petroleum EGU,Proximity to Biomass EGU,Proximity to Coal EGU,Proximity to Nuclear EGU,Proximity to WFFEGU,DOT Noise Level
27,South Harrison Township,Gloucester,0,0,0,96,304.9555273,304.9555273,0,0,197.3343876,24.04701398,36.40406607,26.65184244,12.89707751,97.58576874,1.111817027,0.476493011,7.115628971,9.466327827,6.246876562,0,9.466327827,0.4004,1427,132880,370500,8.76747141,0.540025413,8.640406607,4.288437103,2.697841727,3.430749682,7.210927573,2.223634053,9.212198221,3.74841169,25.82592122,0.489724455,0.236347055,38.88182973,0.095298602,0.381194409,0.040707965,0.610619469,0.155752212,0.262831858,0.152212389,8.479989846,15.33463086,43.40691762,0.020681609,0.922406509,1.155138023,0.353344637,0.029494348,1.89E-04,0.006620587,3.76E-05,0.002617567,3.30E-05,0.063245993,7.68E-07,0.102186044,4.46E-05,0.493730043,0.038633208,0.0010042,0.006296932,3.66E-05,1.15E-04,28.36464765,0.353194391,0.121200369,0.143403085,0.145507917,1.54E-04,11.46093617,5.436910669,0.763214254,0.123011199,14.05889156,33.01200621,5.046734957,45.24119883
28,Carneys Point Township,Salem,55,711.1455909,77.57951901,262,338.7638997,149.9870701,20.99236641,535,436.6728373,14.94698733,37.88466512,26.7907939,20.37755366,76.62270494,16.40806827,0.504266874,17.0157745,35.13059219,15.49723264,3.211776514,33.70263986,0.4251,976,57181,146900,15.11507629,5.042668735,16.41527381,5.788830004,5.857106791,3.374709077,6.012412723,4.551331782,7.83553142,4.628911301,26.4028963,0.321802634,0.238891543,41.31109387,0.193948798,0.76286527,0.897345133,0.930973451,0.788495575,0.897345133,0.961061947,8.619709487,20.44263495,43.66251675,0.02486594,0.948344428,1.229455795,0.544448935,0.037737788,1.83E-04,4.50E-04,3.87E-05,0.003514624,5.64E-05,0.068316335,1.28E-06,0.139987475,2.46E-05,0.294964812,0.129461718,0.00177373,0.009501345,3.70E-05,1.33E-04,37.49804802,0.433394639,0.198361584,2.252758946,0.662589927,27.55840557,260.6902707,12.67424403,0.59986613,0.171171831,41.34600482,44.45338059,13.84404708,46.31596196
29,Glassboro Borough,Gloucester,7,35.3071724,-25.21940886,508,256.229194,236.0536669,1.377952756,47,2116.837169,14.15313225,53.65681428,20.10995662,12.08009684,66.64480985,17.37112882,4.004842127,11.27307576,36.57318672,7.872224245,2.125906394,35.17096205,0.4456,1242,74222,202800,26.05669323,12.3121154,15.37293027,4.926831738,6.820809249,1.957026127,5.422172904,1.714919802,7.434681731,4.191465752,20.72026632,0.806324483,0.382427458,29.93039443,0.17149198,1.10965399,0.879646018,0.445132743,0.581415929,0.817699115,0.782300885,8.452492922,20.65373444,43.34708068,0.021691066,0.919063123,1.16560154,0.416084645,0.030688345,2.30E-04,6.82E-04,3.76E-05,0.001642456,3.19E-05,0.072609783,6.84E-07,0.110816592,1.14E-04,0.189516489,0.032773189,8.16E-04,0.00748128,3.35E-05,1.28E-04,28.05867386,0.360055538,0.411206727,0.069658537,1.141371756,0,433.7167996,3.945219358,0.92601071,0.655179218,8.123240507,25.73931224,3.336297176,45.79916779
30,Penns Grove Borough,Salem,6,124.5847176,124.5847176,163,338.4551495,338.4551495,3.680981595,80,5398.61447,23.62956811,42.06810631,24.29401993,10.00830565,46.59468439,32.32973422,1.349667774,36.81478405,74.12790698,22.92598967,9.116809117,56.68604651,0.4872,1028,31940,127000,18.21013289,0.207641196,14.65946844,16.54900332,17.69743102,2.117940199,4.962624585,4.194352159,7.745016611,4.15282392,23.17275748,0.318522058,0.238891543,35.29900332,0.332225914,0.913621262,0.991150442,0.90619469,0.955752212,0.909734513,0.989380531,8.681397291,22.61730947,43.68603476,0.023791655,0.944444423,1.219059193,0.567282976,0.036551135,1.84E-04,4.62E-04,3.85E-05,0.0035746,4.73E-05,0.074492423,1.49E-06,0.100323712,2.53E-05,0.348719043,0.140819233,0.002179077,0.009124028,3.90E-05,1.40E-04,37.06937482,0.419936542,0.198895149,1.643639933,0.695121899,72.94115806,148.9565766,19.75925633,0.515187948,0.11246131,60.07127877,39.61725672,20.16530177,45.6475556
31,Chesilhurst Borough,Camden,1,67.15916723,67.15916723,31,208.1934184,208.1934184,3.225806452,0,863.3321831,10.67830759,28.60980524,35.99731363,24.71457354,57.89120215,31.09469443,0.470114171,15.71524513,50.77233042,18.04511278,1.470588235,35.99731363,0.4415,1039,55556,153700,25.18468771,4.83546004,28.35016835,6.666666667,8.777429467,2.350570853,7.320349228,3.022162525,9.20080591,3.15648086,25.05036938,NA,NA,33.51242445,0.335795836,1.94761585,0.952212389,0.900884956,0.678761062,0.916814159,0.950442478,8.088759452,19.00709706,43.22298758,0.045442312,1.090094243,1.356831371,0.357263719,0.051648927,0.003218644,3.01E-04,3.48E-05,9.43E-04,2.66E-05,0.065451639,7.37E-07,0.112039773,7.04E-05,0.247479306,0.028001028,6.69E-04,0.006133003,2.90E-05,1.27E-04,32.42316244,0.4639657,0.463100442,0.038289646,0.149549284,0,124.8408932,8.34170112,0.758295178,0.439720027,4.785746044,10.88071744,2.90131766,45.85423051
32,Pitman Borough,Gloucester,3,34.07155026,22.71436684,102,115.8432709,103.3503691,2.941176471,250,3903.340308,16.62691652,36.26348666,28.19988643,18.90971039,92.06132879,3.486655309,1.022146508,3.282226008,10.91425327,5.993008157,0.267379679,20.80613764,0.372,1204,75909,185600,11.35718342,1.203861442,14.02725295,5.198671705,10.16913319,2.646223737,6.916524702,1.964792731,9.119818285,4.247586599,24.89494605,0.530054066,NA,36.68370244,0.170357751,1.033503692,0.6,0.769911504,0.128318584,0.550442478,0.544247788,8.554766204,22.3881446,43.45501246,0.022977497,0.93777769,1.211603476,0.424897956,0.032623692,2.38E-04,5.30E-04,3.50E-05,0.001570862,2.72E-05,0.090785389,8.42E-07,0.090318689,1.73E-04,0.211942429,0.032410064,7.55E-04,0.009658047,3.31E-05,1.64E-04,28.57994277,0.366539017,0.672900167,0.085929397,0.750642396,0,326.7700156,4.83798704,0.827140057,0.772451615,8.925905153,25.57097951,3.698425813,45.59945329
33,Swedesboro Borough,Gloucester,2,77.54943777,77.54943777,61,236.5257852,236.5257852,3.278688525,0,3334.526837,24.66072121,38.42574641,29.50756107,7.405971307,75.41682823,10.81814657,1.74486235,24.38929818,41.0624273,18.29558999,2.9342723,29.50756107,0.3541,1338,81071,202600,13.80379992,0.193873594,12.29158589,11.67119038,5.869242199,4.265219077,5.777433114,2.908103916,7.522295463,4.265219077,24.73827065,0.482369398,0.14471082,37.99922451,0.232648313,0.038774719,0.730973451,0.846017699,0.82300885,0.313274336,0.77699115,8.696412877,18.16882871,43.58128824,0.02380169,0.93914633,1.180136157,0.454653256,0.038457005,2.43E-04,0.001117085,5.55E-05,0.003134052,3.98E-05,0.080008766,9.40E-07,0.158354803,4.72E-05,0.179904796,0.03884283,0.001206418,0.007955857,4.21E-05,1.31E-04,30.63127334,0.380933768,0.500722229,0.764275233,0.708694836,0.00604837,37.68161802,7.278632465,0.632992399,0.106607595,22.89809114,31.81650448,7.793430675,46.03492085
34,Harrison Township,Gloucester,1,7.695267411,7.695267411,177,136.2062332,136.2062332,0.564971751,80,683.3198772,24.40169296,33.55136591,31.7352828,10.31165833,94.55175067,1.993074259,0.884955752,4.532512505,7.54905733,3.04173544,0,4.078491728,0.3774,1176,145366,359400,8.841862255,0.546363986,7.502885725,2.200846479,2.712197864,2.070026933,4.778761062,1.769911504,9.103501347,2.978068488,20.70026933,0.494521991,0.246957942,35.87533667,0.230858022,0.931127357,0.014159292,0.34159292,0.069911504,0.189380531,0.042477876,8.592614793,16.45171585,43.46401207,0.021933112,0.933045703,1.178249328,0.402077901,0.032173192,2.09E-04,0.001366276,4.34E-05,0.002569714,3.10E-05,0.07643611,7.77E-07,0.101972386,6.97E-05,0.216643782,0.034671495,0.001010214,0.007762777,3.39E-05,1.29E-04,29.06313568,0.370272904,0.232625564,0.120350781,0.595386764,0.002040499,141.2574298,6.364212775,0.780032365,0.692551949,11.80047698,28.95288332,4.701476481,45.64130603
35,Loch Arbour Village,Monmouth,NA,NA,NA,4,173.9130435,173.9130435,NA,0,1990.286989,14.7826087,30.43478261,31.73913043,23.04347826,93.91304348,0.869565217,1.739130435,0.434782609,6.52173913,0,0,15.65217391,0.4615,1438,131250,1017900,8.260869565,0,9.130434783,0.869565217,1.869158879,1.304347826,4.347826087,0.869565217,4.347826087,4.782608696,15.65217391,2.547770701,NA,17.82608696,2.173913043,6.956521738,0.074336283,0.132743363,0.244247788,0.037168142,0.028318584,7.31366137,24.59160245,40.59493268,0.025727312,0.782550953,0.959495288,0.639177977,0.030001394,1.99E-04,6.44E-04,3.89E-05,0.0142442,2.41E-05,0.055195932,0,0.15698104,3.79E-05,0.293241385,0.028000136,7.12E-04,0.008383594,2.49E-05,9.44E-05,25.07238778,0.417631877,0.088320658,0.157434706,0.632311699,0.001479122,392.2947099,0.092644425,0.183168547,0.700469182,1.690755123,12.84440936,0.748775733,47.28050961
36,Roosevelt Borough,Monmouth,NA,NA,NA,10,117.0960187,117.0960187,NA,0,438.4713092,18.85245902,32.31850117,28.80562061,20.0234192,90.28103044,4.566744731,1.8735363,4.332552693,12.76346604,3.161397671,2.033898305,9.25058548,0.3478,1405,105694,316700,19.43793911,0,9.718969555,2.341920375,5.613305613,2.927400468,4.332552693,2.107728337,8.196721311,2.81030445,20.37470726,0.636807472,NA,42.38875878,5.035128806,2.81030445,0.451327434,0.727433628,0.315044248,0.073451327,0.334513274,7.923383562,19.57734392,42.74525098,0.03103129,0.965323463,1.203170333,0.397026999,0.037492047,9.88E-04,2.67E-04,3.63E-05,5.19E-04,2.21E-05,0.052386956,1.89E-06,0.109913717,2.17E-05,0.224594799,0.028001233,3.86E-04,0.007005694,2.36E-05,1.21E-04,28.44270631,0.380317124,0.08280515,0.125145304,0.230173893,0,0,0.106608146,0.539018708,0.322284772,2.358486195,12.57118639,0.935169642,45.16328333
37,Allenhurst Borough,Monmouth,NA,NA,NA,25,526.3157895,526.3157895,NA,0,1822.709993,9.473684211,30.31578947,37.05263158,23.15789474,93.05263158,1.052631579,0.210526316,2.105263158,7.578947368,2.228412256,0,7.789473684,0.5774,1136,106406,1265600,21.68421053,0,8.842105263,3.578947368,4.832713755,2.105263158,4.421052632,0.421052632,6.315789474,3.368421053,16.63157895,2.547770701,NA,22.31578947,4.421052632,3.368421053,0.42300885,0.095575221,0.073451327,0.079646018,0.051327434,7.31366137,25.38054632,40.59493268,0.025727312,0.782550953,0.959495288,0.639177977,0.030001394,1.99E-04,6.44E-04,3.89E-05,0.0142442,2.41E-05,0.055195932,0,0.15698104,3.79E-05,0.293241385,0.028000136,7.12E-04,0.008383594,2.49E-05,9.44E-05,25.07238778,0.417631877,0.088320658,0.157434706,0.632311699,0.001479122,392.2947099,0.092957992,0.180883543,0.708201404,1.689252964,12.74460831,0.749947688,51.5913956
38,Interlaken Borough,Monmouth,NA,NA,NA,9,120.1602136,120.1602136,NA,0,1882.796768,11.88251001,18.95861148,36.98264352,32.17623498,96.26168224,0,1.201602136,3.070761015,6.008010681,2.298850575,0,9.879839786,0.4393,3050,114250,655500,8.277703605,0,12.9506008,0.267022697,4.237288136,2.536715621,5.073431242,0.934579439,5.20694259,3.738317757,17.48998665,1.378664516,0.208100304,21.89586115,2.536715621,2.53671562,0.090265487,0.276106195,0.031858407,0.014159292,0.015929204,7.31366137,25.19231308,40.59493268,0.025727312,0.782550953,0.959495288,0.639177977,0.030001394,1.99E-04,6.44E-04,3.89E-05,0.0142442,2.41E-05,0.055195932,0,0.15698104,3.79E-05,0.293241385,0.028000136,7.12E-04,0.008383594,2.49E-05,9.44E-05,25.07238778,0.417631877,0.096737279,0.18626993,0.877207326,0.00139552,277.0488886,0.098429239,0.182925875,0.803565093,1.704719498,12.88770879,0.782978596,47.34924803
39,Trenton City,Mercer,77,92.31285666,4.795473073,3100,371.6491632,338.0808517,2.483870968,601,10132.89208,22.37327962,43.75629406,23.77475663,10.09566969,40.93895363,49.4784923,1.447034,38.10003357,87.91181125,28.55962907,15.11193353,55.73332339,0.5165,1026,35402,95800,28.32326284,4.517335635,13.67802265,17.5808912,11.43436175,1.616074426,4.378266916,2.794561934,8.446026951,3.310075289,20.54500551,0.441131463,0.573452139,21.85896514,1.140123723,3.117057498,0.980530973,0.923893805,0.969911504,0.975221239,0.994690265,8.427817462,25.37105651,43.52833852,0.031725528,0.994112975,1.278224753,0.668901783,0.05351288,3.58E-04,2.99E-04,8.09E-05,3.40E-07,3.83E-05,0.11755992,6.28E-07,0.136480863,6.89E-05,0.199114297,0.028001905,6.17E-04,0.014466409,3.23E-05,1.78E-04,32.07759462,0.425818571,0.089925015,2.687213979,4.856833603,0.005251318,1293.33537,7.1886549,0.573465293,0.411186888,3.001315055,9.668190668,2.165798482,49.41751914
40,Howell Township,Monmouth,NA,NA,NA,913,175.715468,172.2511981,NA,0,849.4161049,18.21243673,37.43336092,30.5067457,13.84745665,85.68486691,4.291845494,5.997036125,11.0856637,22.79874516,4.630753168,2.769402568,13.52473259,0.3948,1528,105082,341200,11.05679478,0.234800516,9.149457203,5.12716685,5.294420601,2.619372967,6.940087377,1.911122231,8.358513443,4.08014011,23.90923613,0.885113875,0.097970848,33.97101561,4.821108951,2.294116515,0.36460177,0.415929204,0.484070796,0.474336283,0.401769912,7.559248343,22.27846605,41.72876626,0.027038243,0.920957495,1.165948289,0.438954916,0.032194326,5.27E-04,3.36E-04,2.75E-05,9.50E-04,1.93E-05,0.045850896,0,0.131144283,1.37E-05,0.194643837,0.028000745,4.13E-04,0.006939053,2.37E-05,1.13E-04,27.49054569,0.373832544,0.551594823,0.160903175,0.650132019,5.88E-08,238.1422533,31.02348427,0.234042613,0.56252356,1.979738729,16.85946777,5.225156296,45.82861818
41,Deal Borough,Monmouth,NA,NA,NA,67,1290.944123,1290.944123,NA,0,430.9046851,12.90944123,30.2504817,20.4238921,36.41618497,90.75144509,0.192678227,0.578034682,18.88246628,19.65317919,13.52785146,9.787234043,26.97495183,0.6758,1125,63194,1187500,13.68015414,0.963391137,19.84585742,8.477842004,7.234042553,2.504816956,7.129094412,1.926782274,8.670520231,6.743737958,26.97495183,NA,NA,28.70905588,3.275529865,2.312138728,1,0.824778761,0.372566372,0.923893805,0.886725664,7.31366137,25.63241152,40.59493268,0.025727312,0.782550953,0.959495288,0.639177977,0.030001394,1.99E-04,6.44E-04,3.89E-05,0.0142442,2.41E-05,0.055195932,0,0.15698104,3.79E-05,0.293241385,0.028000136,7.12E-04,0.008383594,2.49E-05,9.44E-05,25.07238778,0.417631877,0.080219051,0.132997139,1.431546867,0.044055595,304.8664135,0.091556244,0.172771618,0.688684692,1.677693756,12.36195605,0.738550911,48.24904846
42,Robbinsville Township,Mercer,NA,NA,NA,159,110.6856944,107.9011486,NA,76,698.1751068,18.7469544,37.37556561,33.03167421,10.84580578,69.95475113,5.569091542,21.49669335,5.137486947,33.82526975,3.173164098,4.456223007,6.425339367,0.3818,1615,155107,412800,10.39331709,0.194918204,7.163243996,1.475809259,3.40829234,2.220675252,3.954054995,1.434041072,6.209537069,2.617473025,16.43578141,0.942725615,0.2391409,27.36512356,2.895927602,3.988861817,0.061946903,0.10619469,0.527433628,0.582300885,0.213274336,8.18888989,21.32727384,43.05498207,0.031399726,0.976265373,1.246568113,0.54759021,0.043030392,5.40E-04,3.04E-04,4.59E-05,3.63E-07,2.25E-05,0.076028345,6.13E-07,0.113571536,1.31E-05,0.205318716,0.028002218,4.29E-04,0.011855714,2.88E-05,1.58E-04,30.10435684,0.40193906,0.061219243,0.229343811,1.455591948,5.35E-06,275.0667845,1.388498443,0.740104672,0.309593764,2.594257675,11.36765241,1.239487238,46.53263248
43,Hamilton Township,Mercer,186,212.7562225,75.49414348,1748,199.9450952,155.1061493,10.64073227,1068,2171.819618,15.49345717,38.65414531,27.8561951,17.99620242,75.22419473,14.89979868,4.415263543,15.76798133,36.26349744,9.037159477,4.305319407,20.62672493,0.4048,1267,78177,248000,13.26637994,0.611960102,11.13424834,6.221741581,5.042802822,2.20420022,5.231972914,2.288845168,8.596037701,3.608848829,21.92990483,0.671723362,0.296462512,24.15583821,1.413799414,2.129849927,0.727433628,0.640707965,0.778761062,0.626548673,0.808849558,8.320584235,23.32085716,43.36246378,0.031817093,0.988225318,1.274319508,0.599055492,0.047232518,4.06E-04,2.76E-04,6.43E-05,3.51E-07,4.16E-05,0.092476994,6.26E-07,0.132185419,3.55E-05,0.1985217,0.028003624,4.86E-04,0.013687415,3.08E-05,1.67E-04,30.89252596,0.411205644,0.082761177,0.786716507,3.419361147,0.017436339,678.2139195,0.782031433,0.638208956,0.414410712,2.828028719,10.76093487,1.220475458,47.40057699
44,Freehold Borough,Monmouth,NA,NA,NA,492,417.0551835,417.0551835,NA,249,6110.506111,21.81910655,40.53572942,25.53191489,12.11324913,70.23819615,10.26532169,1.432567602,48.62253115,60.41366449,27.18899823,14.29608128,35.88124893,0.4445,1458,61314,291800,19.20827329,0.550987539,8.897189914,20.45165124,3.417510963,2.153089769,7.756209206,1.780113588,8.391964059,4.204458761,24.28583538,1.217318629,0.199858282,29.74485039,4.831736882,5.179282869,0.768141593,0.761061947,0.943362832,0.883185841,0.930973451,7.799718973,22.75889949,41.78858401,0.027327059,0.908052271,1.182288826,0.581077481,0.033703246,4.07E-04,2.43E-04,2.75E-05,8.38E-04,2.00E-05,0.052133177,0,0.124873267,1.71E-05,0.214132268,0.028000744,4.22E-04,0.008445354,2.34E-05,1.23E-04,27.86831434,0.386495284,0.126279024,0.979471007,2.880904428,0,754.718588,0.829471368,0.321876676,0.517496378,1.998184229,12.78375268,0.929226562,46.63048853
45,Ocean Township,Monmouth,NA,NA,NA,507,189.8236549,184.9563817,NA,16,2431.384636,16.78460444,32.42352765,30.21827848,20.57358943,82.25691714,8.918342132,4.110973829,10.19880939,24.30266951,5.279632721,5.071461503,13.63091223,0.4475,1190,94284,431600,6.701860796,0.041184619,9.865118022,7.52341701,4.281409852,2.197761054,5.92684114,1.347860272,8.854693175,3.935003182,22.26215882,1.49997112,0.36199966,20.63349433,3.066382118,1.250514808,0.476106195,0.669026549,0.627433628,0.380530973,0.578761062,7.423527834,25.6405239,40.55323313,0.026592765,0.883089674,1.138046179,0.599480078,0.03140763,2.74E-04,7.84E-04,3.50E-05,0.001886754,2.03E-05,0.06495708,0,0.093004605,1.48E-05,0.202809279,0.028000204,5.45E-04,0.009897126,2.47E-05,1.21E-04,27.02947805,0.381260398,0.104131057,0.180763111,1.622508971,0.002263778,342.9993921,0.109006234,0.17427338,1.048486473,1.719114619,12.57831238,0.856107882,46.52380226
46,Hightstown Borough,Mercer,NA,NA,NA,139,258.6046512,258.6046512,NA,0,4248.257236,18.45581395,40.85581395,22.73488372,17.95348837,81.41395349,12.14883721,4.502325581,29.22790698,46.99534884,14.59029026,16.55061596,23.56663471,0.4384,1458,80410,282700,17.87906977,1.879069767,7.813953488,16.55813953,5.860939206,3.609302326,4.948837209,3.553488372,6.08372093,3.83255814,22.02790698,1.365666408,0.25836932,34.13953488,3.106976744,0.539534883,0.97699115,0.685840708,0.917699115,0.85840708,0.945132743,8.118403288,21.41584321,42.75695163,0.032169175,0.973660771,1.234910858,0.624620465,0.041741326,7.34E-04,3.25E-04,3.77E-05,0.002946592,2.38E-05,0.065012325,6.27E-07,0.104007128,5.00E-05,0.252238968,0.028001592,5.21E-04,0.010496635,2.66E-05,1.45E-04,30.016732,0.430712731,0.084444674,0.50497804,1.483150564,2.46E-04,456.2260052,1.446636157,0.855801288,0.367015867,2.381530982,11.09438097,1.236476062,45.95249275
47,Downe Township,Cumberland,0,0,0,9,81.30081301,81.30081301,0,0,20.80669551,15.71815718,31.34598013,30.26196929,22.67389341,90.69557362,1.62601626,0.27100271,2.619692864,11.92411924,15.95092025,0.663716814,28.72628726,0.4391,961,52321,145900,6.413730804,0,17.70551039,5.420054201,6.681034483,2.529358627,7.407407407,3.071364047,8.762420958,3.25203252,25.02258356,NA,NA,31.07497742,0.27100271,0,0.92920354,0.96460177,0.09380531,0.421238938,0.674336283,7.586510137,17.88044718,44.10090327,0.027061186,0.859007603,1.16150194,0.247414523,0.025820976,0.001566192,1.83E-04,1.57E-05,2.54E-05,2.19E-05,0.010208652,7.88E-07,0.097189871,2.91E-09,0.205435892,0.028001602,5.87E-04,0.003012918,1.66E-05,2.38E-05,25.12134336,0.341266813,0.051637598,0.056334821,0.059092004,0,0,10.6014523,0.982406068,0.272656905,4.515741688,59.78908608,3.163294518,45.00525686
